"Date_Time","Pollutant","Unit","Station","Instrument","Average"
"07/31/1998 04:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/31/1998 05:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"07/31/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","10"
"07/31/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/31/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"07/31/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","13"
"07/31/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"07/31/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"07/31/1998 12:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/01/1998 01:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/01/1998 02:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","5"
"08/01/1998 03:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","5"
"08/01/1998 04:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/01/1998 05:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/01/1998 06:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/01/1998 07:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","5"
"08/01/1998 09:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","4"
"08/01/1998 10:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","3"
"08/01/1998 11:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","3"
"08/01/1998 12:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/01/1998 01:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/01/1998 02:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/01/1998 03:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/01/1998 04:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/01/1998 05:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/01/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/01/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/01/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/01/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/01/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/01/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","10"
"08/01/1998 12:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/02/1998 01:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/02/1998 02:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/02/1998 03:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/02/1998 04:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/02/1998 05:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","4"
"08/02/1998 06:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/02/1998 07:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/02/1998 08:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/02/1998 09:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","3"
"08/02/1998 10:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/02/1998 11:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","5"
"08/02/1998 12:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/02/1998 01:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/02/1998 02:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","4"
"08/02/1998 03:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/02/1998 04:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/02/1998 05:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/02/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/02/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/02/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/02/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/02/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/02/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/02/1998 12:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/03/1998 01:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/03/1998 02:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/03/1998 03:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/03/1998 04:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/03/1998 05:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/03/1998 06:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/03/1998 07:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","10"
